run_id,metamodule,annotation,folder,run_index,program_index,program_name,description,supporting_genes,supporting_gene_count,significance_score,predicted_impacts
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,6,Ganglioside and Glycosylation-based Signaling,"Expression of ganglioside synthesis enzymes (ST8SIA1, ST8SIA5) and glycosyltransferases (CHST8, XYLT1) in glioblastoma promotes tumor progression through enhanced cell surface glycosylation. GD3 ganglioside and related glycosphingolipids activate oncogenic signaling cascades and promote stemness, angiogenesis, and immune evasion.","[""ST8SIA1"", ""ST8SIA5"", ""XYLT1"", ""CHST8""]",4,0.79,"[""Enhanced GD3 expression promoting glioma stemness and self-renewal capacity"", ""Activation of oncogenic RTK signaling through GD3-mediated receptor clustering"", ""Increased tumor angiogenesis through GD3-promoted VEGF release"", ""Enhanced immunosuppression through ganglioside-mediated T cell inhibition"", ""Altered cell adhesion and metastatic potential through modified cell surface glycosylation""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,7,Neural-like Developmental Signaling,"Coordinated expression of neuroligin/netrin receptor systems (LRRC4C, MDGA2, UNC5D) and guidance molecule receptors (RGMA, DAB1) in glioblastoma mimics developmental neural signaling pathways. These systems regulate glioma cell migration patterns, synaptic-like contacts, and interactions with host neural tissue.","[""LRRC4C"", ""MDGA2"", ""UNC5D"", ""RGMA"", ""DAB1""]",5,0.77,"[""Enhanced glioma cell migration through neural pathways along white matter tracts"", ""Formation of neuroglial synaptic-like contacts promoting tumor progression"", ""Escape from repulsive guidance cues enabling migration into neural tissue"", ""Exploitation of developmental neural wiring for dissemination""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,8,GFAP Isoform-dependent Malignancy,"Dynamic regulation of GFAP alternative splicing in glioblastoma, with increased GFAPδ expression and elevated GFAPδ/GFAPα ratio marking malignant transformation. GFAPδ-dependent signaling promotes invasiveness through MAPK pathway modulation and extracellular matrix interaction changes.","[""GFAP""]",1,0.74,"[""Enhanced tumor invasiveness through DUSP4-mediated MAPK modulation"", ""Increased risk for early recurrence and poor prognosis"", ""Altered ECM engagement promoting migration through brain parenchyma"", ""Enhanced malignant gene expression programs in high-grade tumors""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,9,Long Non-Coding RNA Regulatory Networks,"Dysregulated expression of multiple long non-coding RNAs (lncRNAs) in glioblastoma orchestrates tumor progression through competing endogenous RNA (ceRNA) networks, regulation of mRNA stability, and modulation of chromatin structure. lncRNAs serve as scaffolds for transcriptional regulation and affect immune cell infiltration.","[""LINC01727"", ""AC117464.1"", ""LINC02125"", ""LINC02246"", ""LINC01776"", ""LINC01117"", ""LINC02328"", ""AL353138.1"", ""AL356737.2"", ""AL159156.1"", ""AC077690.1"", ""AC019068.1"", ""AC013265.1"", ""AC233296.1"", ""AC124254.2"", ""AC007344.1"", ""MIR3681HG"", ""LUCAT1""]",18,0.68,"[""Dysregulated expression of tumor suppressor and oncogene networks"", ""Altered immune cell recruitment and infiltration patterns"", ""Enhanced tumor cell proliferation and survival through miRNA depletion"", ""Modulation of cell cycle checkpoints and apoptosis evasion"", ""Increased epithelial-mesenchymal transition and stemness programs""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,10,PI3K/AKT Signaling Modulation,"INPP4B phosphatase regulates PI3K/AKT signaling by converting PI(3,4)P2 to PI(3)P, with context-dependent effects on tumor progression. In PIK3CA-mutant ER+ breast cancers, INPP4B promotes Wnt/β-catenin signaling through late endosome formation, while in triple-negative breast cancers, INPP4B loss enhances AKT activation.","[""INPP4B""]",1,0.71,"[""Context-dependent modulation of AKT signaling strength"", ""Enhanced Wnt/\u03b2-catenin pathway activation in specific tumor contexts"", ""Altered response to PI3K inhibitor therapies"", ""Differential tumor suppressor versus oncogenic activities in different cancer subtypes""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,11,Calcium-dependent Cell Adhesion,CDH18 and DCHS2 encode calcium-dependent cadherins mediating neural cell adhesion and affecting tumor progression through modulation of adhesive properties and immune cell interactions. CDH18 associates with macrophages in tumor microenvironment and affects immunotherapy resistance.,"[""CDH18"", ""DCHS2""]",2,0.62,"[""Altered glioma cell adhesion and invasiveness based on calcium availability"", ""Modulation of immune cell-tumor cell interactions"", ""Effects on chemotherapy resistance through macrophage engagement"", ""Influence on tumor microenvironment composition and function""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,12,Transcriptional Co-regulator Activity,"MN1 meningioma-1 acts as essential co-factor in MLL fusion leukemias maintaining active transcription of HOXA cluster genes and their targets. MN1 high expression marks poor prognosis and its loss impairs leukemia proliferation, suggesting potential broader roles in glioblastoma transcriptional control.","[""MN1""]",1,0.58,"[""Maintenance of proliferative and survival gene expression programs"", ""Resistance to differentiation and apoptosis cues"", ""Altered chromatin architecture and transcriptional memory"", ""Poor prognosis association in affected tumors""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,13,Heparan Sulfate Proteoglycan Signaling,GPC5 glypican-5 heparan sulfate proteoglycan functions as tumor suppressor in glioblastoma and other cancers by promoting Sonic Hedgehog co-receptor activity and antagonizing Wnt/β-catenin signaling. Reduced GPC5 expression correlates with increased proliferation and poor prognosis.,"[""GPC5""]",1,0.65,"[""Reduced proliferation through Wnt/\u03b2-catenin pathway antagonism"", ""Decreased cell migration and invasiveness"", ""Impaired tumor growth in xenograft models"", ""Enhanced differentiation and reduced stemness""]"
1_OPC_AC_like_1_run1,1,OPC-AC-like 1,1_OPC_AC_like_1,1,14,Histamine Receptor Signaling,"HRH1 histamine H1-receptor promotes tumorigenesis through ERK/EGR1 signaling axis while HRH2 H2-receptor antagonizes these effects. The HRH2/HRH1 expression ratio predicts patient survival, suggesting bimodal histamine signaling roles in glioblastoma and other cancers.","[""HRH1""]",1,0.6,"[""Enhanced tumor cell proliferation and survival through H1R-mediated ERK signaling"", ""Increased chemokine-mediated immune cell recruitment and tumor-promoting inflammation"", ""Protective effects through H2R-mediated ERK suppression"", ""Bimodal regulation of tumor growth based on HRH2/HRH1 expression ratio""]"
2_NPC_neuronal_like_1_run1,2,NPC-neuronal-like 1,2_NPC_neuronal_like_1,1,0,Ciliary Dysfunction and Motility Defects,"Coordinated dysfunction of cilia and flagella structure and function through loss-of-function variants in axonemal dynein and associated proteins. In glioblastoma context, ciliary dysfunction may impair motile cilia-dependent signaling and cellular communication, particularly relevant given that mutations in CFAP43 and DNAH5 cause morphological abnormalities in motile cilia that result in hydrocephalus and primary ciliary dyskinesia. Multiple genes encoding dynein axonemal assembly factors (DNAAFs) and outer dynein arm components are present in this program.","[""CFAP43"", ""CFAP47"", ""CFAP52"", ""CFAP61"", ""CFAP73"", ""CFAP100"", ""CFAP157"", ""CFAP206"", ""CFAP221"", ""DNAH5"", ""DNAH12"", ""DNAAF1"", ""DCDC2"", ""TCTEX1D1"", ""RSPH1"", ""DRC1""]",16,0.55,"[""Impaired primary cilia formation and motility may disrupt hedgehog signaling transduction and cellular sensing of microenvironmental cues"", ""Loss of ciliary-mediated fluid flow and mechanotransduction may compromise cell-cell communication within tumor microenvironment"", ""Defective cilia may alter intraflagellar transport and affect localization of signaling proteins involved in tumor progression"", ""Ciliary dysfunction may disrupt planar cell polarity signaling, potentially affecting collective glioma cell migration and invasion patterns""]"
2_NPC_neuronal_like_1_run1,2,NPC-neuronal-like 1,2_NPC_neuronal_like_1,1,1,IL-6-Mediated Immunosuppression,"Coordinated immunosuppressive signaling driven by IL-6 axis and its regulation through NEGR1 and GABAergic receptor signaling. In glioblastoma, this program supports tumor growth through myeloid-cell polarization and T-cell exhaustion. IL6R activation drives STAT3-dependent immunosuppression, while NEGR1 negatively regulates IL-6 trans-signaling. GABAergic neurons provide depolarizing input to DMG cells through GABRA5-mediated signaling, promoting tumor growth.","[""IL6R"", ""NEGR1"", ""GABRA5"", ""GABRG3""]",4,0.82,"[""Enhanced IL-6 signaling promotes M2 macrophage polarization and increases PD-L1 expression on myeloid cells, suppressing CD8+ T cell function"", ""Increased circulating IL-6 and sIL-6R create systemic immunosuppressive environment; elevated IL-6 correlates with worse overall survival"", ""GABAergic synaptic input depolarizes glioma cells through GABA-A receptor activation, promoting depolarization-dependent tumor growth in diffuse midline gliomas"", ""Combined IL-6-driven myeloid suppression and GABA-mediated glioma cell depolarization create robust immunosuppressive niche resistant to checkpoint inhibitor monotherapy"", ""NEGR1-mediated negative regulation of IL-6 trans-signaling could serve as brake on immunosuppression but is likely downregulated in GBM""]"
2_NPC_neuronal_like_1_run1,2,NPC-neuronal-like 1,2_NPC_neuronal_like_1,1,2,Tumor-Suppressive Chromatin Remodeling,"CHD5 and related chromatin remodeling factors mediate tumor suppression through histone binding and transcriptional regulation of cell cycle inhibitors and differentiation programs. CHD5 is a member of the chromatin remodeling complex family mapping to 1p36, a region frequently deleted in cancer. CHD5 binds unmodified histone H3 through its PHD domains and regulates expression of p16 and p19 tumor suppressors. Loss of CHD5 or its functional domains abrogates tumor suppression and promotes gliomagenesis.","[""CHD5"", ""ZNF521""]",2,0.78,"[""Loss or functional impairment of CHD5 removes critical brake on glioma cell proliferation and blocks differentiation programs protective against transformation"", ""Intact CHD5 function maintains expression of p16 and p19 tumor suppressors, preventing aberrant cell cycle progression"", ""ZNF521 overexpression in SHH-pathway-driven gliomas promotes stemness maintenance and migration through enhanced Hedgehog signaling"", ""Combined CHD5 loss and ZNF521 upregulation would create permissive environment for glioma initiation and maintenance of stem cell properties""]"
2_NPC_neuronal_like_1_run1,2,NPC-neuronal-like 1,2_NPC_neuronal_like_1,1,3,Extracellular Matrix Remodeling and Invasion,"POSTN, THBS1, and collagen genes coordinate extracellular matrix remodeling to promote glioma cell invasion, angiogenesis, and immune suppression. POSTN secreted by glioma stem cells recruits tumor-associated macrophages (TAMs) and promotes invasive phenotype through NF-κB signaling. THBS1 is upregulated with glioma grade and mediates both angiogenesis and invasion while contributing to immune suppression. Collagen genes define mesenchymal GBM subtype with prognostic implications.","[""POSTN"", ""THBS1"", ""COL21A1"", ""COL13A1"", ""COL23A1"", ""COL26A1"", ""CDH7""]",7,0.85,"[""POSTN-mediated TAM recruitment creates immunosuppressive microenvironment enriched in M2 macrophages expressing immunosuppressive cytokines and PD-L1"", ""POSTN-driven NF-\u03baB activation in glioma cells enhances EMT, invasiveness, and chemoresistance"", ""THBS1 upregulation promotes both angiogenesis and invasion while simultaneously suppressing CD8+ T cell proliferation through TNF-\u03b2-mediated mechanisms"", ""Elevated collagen deposition creates physical barrier to immune infiltration and promotes mesenchymal GBM phenotype associated with poor prognosis"", ""N-cadherin dynamics enable context-dependent migration on neural cells versus inhibited invasion into ECM-rich regions, allowing differential spatial invasion patterns""]"
2_NPC_neuronal_like_1_run1,2,NPC-neuronal-like 1,2_NPC_neuronal_like_1,1,4,Metabolic Reprogramming and Energy Homeostasis,"KSR2, ADCY8, SLC22A3, and ion channel proteins coordinate metabolic reprogramming of glioma cells to enhance proliferation and chemoresistance. KSR2 integrates mitogenic and metabolic signaling through AMPK, regulating both glycolytic and oxidative metabolism. ADCY8 polymorphisms correlate with glioma risk in sex-specific manner through cAMP pathway modulation. SLC22A3 functions as tumor suppressor through metabolic homeostasis. Ion channels including KCNJ3 and CACNA2D1 regulate cell volume, calcium signaling, and metabolic capacity.","[""KSR2"", ""ADCY8"", ""SLC22A3"", ""SLC14A1"", ""KCNJ3"", ""CACNA2D1""]",6,0.76,"[""Loss of KSR2 through praja2-mediated degradation shifts glioma metabolism toward glycolysis and away from oxidative phosphorylation, reducing AMPK activity and metabolic flexibility"", ""ADCY8 dysregulation creates sex-biased susceptibility to glioma with enhanced cAMP suppression promoting female glioma development"", ""Reduced SLC22A3 expression and function impairs organic cation homeostasis and promotes metabolic dysfunction favoring tumor growth"", ""Enhanced potassium and calcium channel activity facilitates regulatory volume decrease enabling glioma cell invasion through confined CNS spaces"", ""Coordinated metabolic reprogramming reduces energy expenditure on antitumor immune responses while enhancing biosynthetic capacity for rapid proliferation""]"
